Year,Indicator Name,Indicator Code,Value
1972,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.34
1971,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.39
1970,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.0
1969,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.15
1968,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.43
1967,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.07
1966,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.67
1965,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.37
1964,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.83
1963,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.04
1962,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.29
1961,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.13
1960,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.15
2022,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,0.09
2021,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,1.0
2020,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,1.36
2019,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,1.35
2018,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,-1.71
2017,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,2.19
2016,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,2.71
2015,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,3.06
2014,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,4.19
2013,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,3.7
2012,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,4.62
2011,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,5.8
2010,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,5.84
2009,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,5.28
2008,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,7.01
2007,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,6.68
2006,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,11.45
2005,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,21.09
2004,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,9.54
2003,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,13.6
2002,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,6.6
2001,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,7.09
2000,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,5.92
1999,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,5.48
1998,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,9.35
1997,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,7.37
1996,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,10.02
1995,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,13.94
1994,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,18.0
1993,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,23.06
1992,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,21.94
1991,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,32.15
1990,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,31.13
2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01
2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0
2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0
1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03
1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04
1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03
1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03
1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03
1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02
1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01
1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98
2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.18
2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.56
2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.58
2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.86
2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.05
2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.02
2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.02
2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.3
2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.0
2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.71
2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.21
2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.04
2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.43
2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.69
2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.59
2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.4
2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.38
2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.22
2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,107.36
2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.64
1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.89
1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.18
1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.8
1990,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.75
1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.31
1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.19
1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.6
1985,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.9
1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.61
1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.85
1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.01
1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.93
1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,84.97
1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,78.04
1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.68
1977,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.01
1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,42.78
1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.04
1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.13
1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.85
1970,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.52
2022,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.4
2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6
2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.9
2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.2
2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.6
2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9
2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3
2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.7
2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.2
2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.8
2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.3
2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.8
2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2
2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.8
2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.0
2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.6
2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3
2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.0
2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.8
2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.2
2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.5
